EMPLOYER_NAME,target,value,source,pay,index,odd
MINDTREE LIMITED,Mindtree,20,SANTA CLARA COUNTY,65770,5244,0
MINDTREE LIMITED,Mindtree,5,SANTA CLARA COUNTY,85322,5246,0
MINDTREE LIMITED,Mindtree,5,SANTA CLARA COUNTY,77563,5248,0
MINDTREE LIMITED,Mindtree,20,SAN MATEO COUNTY,86918,5250,0
MPHASIS CORPORATION,Mphasis,25,SANTA CLARA COUNTY,66602,5252,0
MPHASIS CORPORATION,Mphasis,20,SANTA CLARA COUNTY,63024,5254,0
MPHASIS CORPORATION,Mphasis,10,SANTA CLARA COUNTY,82233,5256,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,94162,5258,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,82285,5260,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,94162,5262,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,82285,5264,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,100000,5266,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,82285,5268,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,77064,5270,0
MPHASIS CORPORATION,Mphasis,25,SAN FRANCISCO COUNTY,89378,5272,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,89378.5,5274,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,82285,5276,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,89378,5278,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,89378,5280,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,63523,5282,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,82285,5284,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,74922,5286,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,105000,5288,0
MPHASIS CORPORATION,Mphasis,20,SAN FRANCISCO COUNTY,110000,5290,0
MPHASIS CORPORATION,Mphasis,10,SAN FRANCISCO COUNTY,86527,5292,0
MPHASIS CORPORATION,Mphasis,10,SAN FRANCISCO COUNTY,105000,5294,0
MPHASIS CORPORATION,Mphasis,10,SAN FRANCISCO COUNTY,86550,5296,0
MPHASIS CORPORATION,Mphasis,10,SAN FRANCISCO COUNTY,89378,5298,0
MPHASIS CORPORATION,Mphasis,10,SAN FRANCISCO COUNTY,94162,5300,0
"ORACLE AMERICA, INC.",Oracle,20,SANTA CLARA COUNTY,98051.2,5302,0
"ORACLE AMERICA, INC.",Oracle,20,SANTA CLARA COUNTY,109787.5,5304,0
"ORACLE AMERICA, INC.",Oracle,20,SANTA CLARA COUNTY,109787.5,5306,0
"ORACLE AMERICA, INC.",Oracle,20,SANTA CLARA COUNTY,111230.5,5308,0
"ORACLE AMERICA, INC.",Oracle,20,SANTA CLARA COUNTY,131136.5,5310,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,89548.495,5312,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,101574,5314,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,115888,5316,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,110865,5318,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,124162.5,5320,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,119116,5322,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,131136.5,5324,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,142819.5,5326,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,138677,5328,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,148996,5330,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,147905,5332,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,161556.26,5334,0
"ORACLE AMERICA, INC.",Oracle,10,SANTA CLARA COUNTY,227432,5336,0
"ORACLE AMERICA, INC.",Oracle,5,SANTA CLARA COUNTY,112227,5338,0
"ORACLE AMERICA, INC.",Oracle,1,SANTA CLARA COUNTY,100938.5,5340,0
"ORACLE AMERICA, INC.",Oracle,1,SANTA CLARA COUNTY,132626.5,5342,0
"ORACLE AMERICA, INC.",Oracle,1,SANTA CLARA COUNTY,139252.5,5344,0
"ORACLE AMERICA, INC.",Oracle,1,SANTA CLARA COUNTY,171901.5,5346,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,111010,5348,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,133600,5350,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,134948,5352,0
"ORACLE AMERICA, INC.",Oracle,20,SAN MATEO COUNTY,153760,5354,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,91093.8,5356,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,80960,5358,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,94086,5360,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,104165.5,5362,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,103967,5364,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,108088,5366,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,108088,5368,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,109581,5370,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,116059.99,5372,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,125780,5374,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127578.5,5376,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127745.9,5378,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,120003,5380,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,127172.8,5382,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,131136.5,5384,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,133974.5,5386,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,136326.5,5388,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,128006.5,5390,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,136550,5392,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,149819,5394,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,153843,5396,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,145554.5,5398,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,153843,5400,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,163039.5,5402,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,192523.47,5404,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,195670.5,5406,0
"ORACLE AMERICA, INC.",Oracle,10,SAN MATEO COUNTY,118061,5408,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,89461.5,5410,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,122503,5412,0
"ORACLE AMERICA, INC.",Oracle,1,SAN MATEO COUNTY,146722.5,5414,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,120194,5416,0
"ORACLE AMERICA, INC.",Oracle,10,SAN FRANCISCO COUNTY,139439,5418,0
"ORACLE AMERICA, INC.",Oracle,1,SAN FRANCISCO COUNTY,135624.5,5420,0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",Oracle,10,SAN FRANCISCO COUNTY,65591,5422,0
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",Oracle,5,SAN FRANCISCO COUNTY,113414.5,5424,0
PRICEWATERHOUSECOOPERS,PwC,1,SAN MATEO COUNTY,60000,5426,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,20,SANTA CLARA COUNTY,179750,5428,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,114000,5430,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,135000,5432,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,123000,5434,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SANTA CLARA COUNTY,90000,5436,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,50,SAN FRANCISCO COUNTY,131077.5,5438,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,90000,5440,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,95000,5442,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,80500,5444,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,125000,5446,0
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,PwC,1,SAN FRANCISCO COUNTY,76000,5448,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,90200,5450,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,100834.5,5452,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,157772,5454,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SANTA CLARA COUNTY,240300,5456,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,65393,5458,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,69800,5460,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,84101,5462,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,81043,5464,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,114957,5466,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SANTA CLARA COUNTY,127604,5468,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,62088,5470,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,78000,5472,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,205000.9,5474,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,123000,5476,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,92000,5478,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,110000,5480,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,67000,5482,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,125000,5484,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,56500,5486,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,155000,5488,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,73000,5490,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,138469,5492,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,63500,5494,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,106000,5496,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,61000,5498,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SANTA CLARA COUNTY,104000,5500,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN MATEO COUNTY,60000,5502,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,81240.5,5504,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,132669,5506,0
PRICEWATERHOUSECOOPERS LLP,PwC,50,SAN FRANCISCO COUNTY,177830.5,5508,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,68990.5,5510,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,77000,5512,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,81240.5,5514,0
PRICEWATERHOUSECOOPERS LLP,PwC,15,SAN FRANCISCO COUNTY,101315,5516,0
PRICEWATERHOUSECOOPERS LLP,PwC,5,SAN FRANCISCO COUNTY,71920.5,5518,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,59000,5520,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,89378,5522,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,90000,5524,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,104500,5526,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,80000,5528,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,88000,5530,0
PRICEWATERHOUSECOOPERS LLP,PwC,1,SAN FRANCISCO COUNTY,76500,5532,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,108918,5534,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,117481,5536,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,127366,5538,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,137199,5540,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,149616,5542,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,153812,5544,0
"SYNOPSYS, INC.",Synopsys,100,SANTA CLARA COUNTY,170371,5546,0
"SYNOPSYS, INC.",Synopsys,50,SANTA CLARA COUNTY,137732,5548,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,118157,5550,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,125064,5552,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,137199,5554,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,150108,5556,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,155635,5558,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,171791,5560,0
"SYNOPSYS, INC.",Synopsys,30,SANTA CLARA COUNTY,178477,5562,0
"SYNOPSYS, INC.",Synopsys,25,SANTA CLARA COUNTY,140245,5564,0
"SYNOPSYS, INC.",Synopsys,30,SAN FRANCISCO COUNTY,117667,5566,0
"SYNOPSYS, INC.",Synopsys,30,SAN FRANCISCO COUNTY,137199,5568,0
"TATA COMMUNICATIONS (AMERICA), INC.",Tata,1,SANTA CLARA COUNTY,123840,5570,0
"TATA COMMUNICATIONS (AMERICA), INC.",Tata,1,SAN MATEO COUNTY,102024,5572,0
TATA CONSULTANCY SERVICES LIMITED,Tata,41,SANTA CLARA COUNTY,81000,5574,0
TATA CONSULTANCY SERVICES LIMITED,Tata,27,SANTA CLARA COUNTY,81000,5576,0
TATA CONSULTANCY SERVICES LIMITED,Tata,16,SANTA CLARA COUNTY,81000,5578,0
TATA CONSULTANCY SERVICES LIMITED,Tata,15,SANTA CLARA COUNTY,83000,5580,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,5582,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81000,5584,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,81500,5586,0
TATA CONSULTANCY SERVICES LIMITED,Tata,10,SANTA CLARA COUNTY,83000,5588,0
TATA CONSULTANCY SERVICES LIMITED,Tata,8,SANTA CLARA COUNTY,81000,5590,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,83000,5592,0
TATA CONSULTANCY SERVICES LIMITED,Tata,7,SANTA CLARA COUNTY,81500,5594,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81000,5596,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81000,5598,0
TATA CONSULTANCY SERVICES LIMITED,Tata,6,SANTA CLARA COUNTY,81500,5600,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,5602,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,5604,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,81000,5606,0
TATA CONSULTANCY SERVICES LIMITED,Tata,5,SANTA CLARA COUNTY,83000,5608,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,5610,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,5612,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,5614,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,5616,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,83000,5618,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,81000,5620,0
TATA CONSULTANCY SERVICES LIMITED,Tata,4,SANTA CLARA COUNTY,83000,5622,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,5624,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,5626,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,83000,5628,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,5630,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,83000,5632,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,5634,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,5636,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81500,5638,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,83000,5640,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,5642,0
TATA CONSULTANCY SERVICES LIMITED,Tata,3,SANTA CLARA COUNTY,81000,5644,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5646,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5648,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81500,5650,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5652,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5654,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81500,5656,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5658,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81500,5660,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5662,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5664,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5666,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5668,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5670,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5672,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81000,5674,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81500,5676,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,81500,5678,0
TATA CONSULTANCY SERVICES LIMITED,Tata,2,SANTA CLARA COUNTY,83000,5680,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5682,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5684,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5686,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5688,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5690,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5692,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5694,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5696,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5698,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5700,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,95000,5702,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,90000,5704,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5706,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5708,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5710,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5712,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5714,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5716,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5718,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,100000,5720,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5722,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5724,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5726,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5728,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5730,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5732,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5734,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5736,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5738,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5740,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5742,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5744,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5746,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5748,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5750,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5752,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5754,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5756,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5758,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5760,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5762,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5764,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5766,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5768,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5770,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5772,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5774,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5776,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5778,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5780,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5782,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,83000,5784,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,94000,5786,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5788,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5790,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5792,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,95000,5794,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,94000,5796,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5798,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5800,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5802,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5804,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5806,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5808,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81500,5810,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,94000,5812,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,94000,5814,0
TATA CONSULTANCY SERVICES LIMITED,Tata,1,SANTA CLARA COUNTY,81000,5816,0
