EMPLOYER_NAME,target,value,source,pay,index,odd
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133500,4855,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000,4857,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4859,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130868,4861,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105850,4863,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000,4865,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000,4867,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,163800,4869,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000,4871,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,145000,4873,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,4875,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,99000,4877,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,116150,4879,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,132000,4881,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000,4883,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133500,4885,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000,4887,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,97000,4889,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,160000,4891,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,95000,4893,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4895,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,4897,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,103525,4899,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,4901,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000,4903,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,211100,4905,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000,4907,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,118116,4909,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124000,4911,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,4913,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124500,4915,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000,4917,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4919,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4921,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,4923,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4925,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117000,4927,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4929,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,159000,4931,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,131800,4933,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,207100,4935,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,124000,4937,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,113500,4939,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,193000,4941,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,138000,4943,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,113800,4945,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,159300,4947,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,144200,4949,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,162200,4951,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000,4953,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,136400,4955,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4957,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,105000,4959,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000,4961,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4963,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,137000,4965,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,155000,4967,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134000,4969,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,122400,4971,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4973,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4975,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,100000,4977,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,133300,4979,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4981,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142400,4983,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,134000,4985,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,142400,4987,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126900,4989,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,4991,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,4993,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,4995,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,4997,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,4999,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,5001,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000,5003,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,5005,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,5007,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,158000,5009,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,5011,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,150000,5013,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,127500,5015,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,220000,5017,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,111000,5019,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,125000,5021,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,221000,5023,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,170450,5025,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,110000,5027,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000,5029,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,151000,5031,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,130000,5033,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,118000,5035,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,126500,5037,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,157000,5039,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,156000,5041,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,152000,5043,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,140000,5045,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,115000,5047,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,5049,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,111200,5051,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,165000,5053,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,106000,5055,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,117720,5057,0
GOOGLE INC.,Google,1,SANTA CLARA COUNTY,120000,5059,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,145000,5061,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,114038,5063,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,113800,5065,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,202000,5067,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000,5069,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000,5071,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,110000,5073,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,119900,5075,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,132000,5077,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,102000,5079,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,220000,5081,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,125000,5083,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,130000,5085,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,146000,5087,0
GOOGLE INC.,Google,1,SAN MATEO COUNTY,130000,5089,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,127000,5091,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,127000,5093,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000,5095,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000,5097,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,173000,5099,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,107000,5101,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,134800,5103,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,137000,5105,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000,5107,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5109,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5111,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5113,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5115,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5117,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5119,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100000,5121,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,124000,5123,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,154500,5125,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,130000,5127,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,131958,5129,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,175000,5131,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,181623,5133,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,100032,5135,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,170000,5137,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,140000,5139,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,135000,5141,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,157000,5143,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,155000,5145,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,155000,5147,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,116200,5149,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,120000,5151,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,115000,5153,0
GOOGLE INC.,Google,1,SAN FRANCISCO COUNTY,152000,5155,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,200000,5157,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,117600,5159,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,102600,5161,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,125000,5163,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,105000,5165,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,105000,5167,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,105000,5169,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,155700,5171,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,109762,5173,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,133900,5175,0
GOOGLE LIFE SCIENCES LLC,Google,1,SANTA CLARA COUNTY,126000,5177,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,130700,5179,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,124000,5181,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,130000,5183,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,109000,5185,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,90000,5187,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,130000,5189,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5191,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5193,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,180000,5195,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,84000,5197,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5199,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,119000,5201,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,101566,5203,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,135000,5205,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,132000,5207,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5209,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,122800,5211,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5213,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,95000,5215,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5217,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5219,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5221,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,153000,5223,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,140000,5225,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,135000,5227,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,145000,5229,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,131500,5231,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,132000,5233,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5235,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,116500,5237,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,113705,5239,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,87000,5241,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,155000,5243,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5245,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5247,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,127000,5249,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,91700,5251,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5253,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,133000,5255,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5257,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5259,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5261,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5263,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5265,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5267,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5269,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5271,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,127000,5273,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,88000,5275,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,180000,5277,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5279,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5281,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5283,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5285,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,70000,5287,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5289,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5291,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5293,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,91000,5295,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,127000,5297,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,170000,5299,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,102000,5301,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,140000,5303,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,108000,5305,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,160000,5307,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,105000,5309,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5311,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,124000,5313,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5315,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,147500,5317,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,123000,5319,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,200000,5321,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,109500,5323,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5325,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5327,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,140000,5329,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,85000,5331,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,94000,5333,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5335,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,318240,5337,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5339,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,165000,5341,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,113000,5343,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,108000,5345,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,157000,5347,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,116400,5349,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,162000,5351,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,127000,5353,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,143000,5355,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,247500,5357,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5359,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,145000,5361,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,247500,5363,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,156301,5365,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5367,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,130000,5369,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,116500,5371,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5373,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,89000,5375,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,216000,5377,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,120000,5379,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,155000,5381,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,116000,5383,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,83000,5385,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5387,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5389,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,177760,5391,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,157000,5393,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,155000,5395,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125000,5397,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,113500,5399,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5401,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,83491.2,5403,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,115000,5405,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,89000,5407,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,165000,5409,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,125500,5411,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,165000,5413,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,110000,5415,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,92000,5417,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,104000,5419,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,132000,5421,0
"GOOGLE, INC.",Google,1,SANTA CLARA COUNTY,157000,5423,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,113000,5425,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,108350,5427,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,120000,5429,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,120000,5431,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,120000,5433,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,99000,5435,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,173200,5437,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,109200,5439,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,105000,5441,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,126883,5443,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,95000,5445,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,105500,5447,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,106000,5449,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,100000,5451,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,105000,5453,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,110000,5455,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,115000,5457,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,132000,5459,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,150000,5461,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,115000,5463,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,136000,5465,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,105300,5467,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,110000,5469,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,125000,5471,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,89000,5473,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,125000,5475,0
"GOOGLE, INC.",Google,1,SAN MATEO COUNTY,105000,5477,0
"GOOGLE, INC.",Google,1,SAN FRANCISCO COUNTY,70720,5479,0
"GOOGLE, INC.",Google,1,SAN FRANCISCO COUNTY,135640,5481,0
"GOOGLE, INC.",Google,1,SAN FRANCISCO COUNTY,106000,5483,0
"GOOGLE, INC.",Google,1,SAN FRANCISCO COUNTY,135600,5485,0
"HCL AMERICA, INC.",HCL America,15,SANTA CLARA COUNTY,87781.5,5487,0
"HCL AMERICA, INC.",HCL America,10,SANTA CLARA COUNTY,70764,5489,0
"HCL AMERICA, INC.",HCL America,10,SANTA CLARA COUNTY,85773,5491,0
"HCL AMERICA, INC.",HCL America,10,SANTA CLARA COUNTY,85773,5493,0
"HCL AMERICA, INC.",HCL America,10,SANTA CLARA COUNTY,87781.5,5495,0
"HCL AMERICA, INC.",HCL America,10,SANTA CLARA COUNTY,103945.5,5497,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,217981920,5499,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,49157,5501,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,64133.5,5503,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,67089.5,5505,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,67089.5,5507,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,67089.5,5509,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,67089.5,5511,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,67089.5,5513,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,76801,5515,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,84003,5517,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5519,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5521,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5523,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5525,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5527,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5529,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5531,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,85773,5533,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,87781.5,5535,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,87781.5,5537,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,88760,5539,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,95161,5541,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,101874.5,5543,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,103945.5,5545,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,103945.5,5547,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,103945.5,5549,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,103945.5,5551,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,103945.5,5553,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,104799,5555,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,104799,5557,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,104799,5559,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,109837,5561,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,114021,5563,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,114021,5565,0
"HCL AMERICA, INC.",HCL America,5,SANTA CLARA COUNTY,114021,5567,0
